1019643349,"Jamais drôle, ni surprenant, même souvent gênant, Sonic 2 est un ramassis de mauvaise idée qui ne convaincra personne, encore moins par son esthétique et son scénario, aussi vide qu une huître déjà mangé et tellement bête qu on pourrait te faire croire que les Mammouths existe encore. Bref, je le conseille vraiment pas.",1.0
1020087992,Excellente suite de sonic avec des petits camarades en plus toujours unis contre le dr rebotnic et toujours aussi fun!😁On attends le 3 avec Amy et Shadow😉,5.0
1019991338,"Un deuxième film piur le célèbre hérisson bleu de jeux vidéo sonic , moins bien que le 1er c est plutôt assez long , et souvent poussif dans son ensemble avec de l humour même parfois un peux lourd .Jim carrey quand à lui s eclzte dans le films et essaye de ce donner à fond pour ce qui est sont dernier film avant sa retraite il arrête donc par la grand porte car sont interprétation est excellente . La réalisation est excellente tous comme les effets spéciaux, effet visuel, et l animation de sonic et ses amies qui sont plutôt réussi. Ses amies ,? en effet car ici des nouveaux personnage apparaisse Le célèbre Knuckles arrivent par la grande porte et pique même la vedette à sonic parfois car sont charisme et très bon et le personnage et intéressant, et fidèle à l original, quand a Tails qui est aussi de la partie elle est aussi fidèle à l original mais en plus de cela sa vf et exactement la même que dans les dessin animé pour les adulte qui on donc grandi avec eux c est un plaisir de retrouver cette vf . Des référence à des super héros , au comics , et des films . Sonic quand à lui dans se nouveau film est plutôt un personnage un peux chiant manque de fantaisie etc, les nouveaux personnage sont bien plus intéressant que lui .",2.5
1019630739,"Le premier opus était suffisamment distrayant pour faire une suite et donc nous revoilà parti pour une nouvelle aventure avec 2 nouveaux personnages Taills le renard et Knuckles le....rouge!!! On reprend Jim Carrey (toujours un plaisir de le revoir!) dans le rôle du savant fou et l on voit que même si cabotine un chouia trop par moment et bien il s éclate à jouer ce rôle. Après c est un peu léger niveau humour mais encore une fois distrayant pour passer un bon moment avec ces enfants. Cela rappel encore l époque de la Mega Drive souvenir souvenir...les bruitages avec les anneaux ou quand passe en mode ""boule"" ou quand il prend une bulle d air sous l eau (combien de fois jsuis mort dans les niveaux marins!!!!!).Toujours embêter par la voix de Bentalha qui ne représente en rien ce personnage haut en couleur et plein d énergie tout le contraire avec ce charisme d un bulot sous anti dépresseur...contrairement à Knuckles avec la voix française de Idris Elba qui en impose. Mais passe un bon moment et post générique à voir juste après première série de nom à l écran je préviens.^^ Mes garçons ont adoré en tous cas!!!!NOTE : 6.75/10",3.5
1020416189,"C’est Jeff Fowler qui réalise cette suite alors qu’il était déjà à la manœuvre pour Sonic le film. Pour écrire le scénario, on sera sur la continuité du premier avec Josh Miller (LVIII) et John Whittington (V). Les deux sont accompagnés cette fois de Patrick Casey afin d’adapter le personnage créé par Naoto Ōshima, Yuji Naka et Hirokazu Yasuhara. Deux ans, après nous avoir offert un premier passage sur grand écran, Sonic est déjà de retour dans cette suite. C’est toujours un plaisir de retrouver le personnage du célèbre jeu vidéo. Les références à cette période SEGA sont peu présentes. Il y aura quelques éléments, mais ça n’ira pas chercher bien loin. La franchise ne veut pas rester prisonnière de cette image, et c’est sûrement une bonne chose. Le hérisson hypersonique va continuer de vivre sur Terre, et encore une fois, son adversaire sera Robotnik. Bien que le grand méchant soit le même, il y aura tout de même de la nouveauté. Deux personnages bien connus des amateurs vont faire leur arrivée. Tout d’abord, il y aura Tails. Cet adorable écureuil à trois queues fête d’ailleurs ses 30 ans cette année. On ne va pas en rester là ! Knuckles va aussi débarquer dans cette adaptation cinématographique. L’échiné rouge va apporter dû cognant. Ces deux arrivées font un bien fou. Elles sont complémentaires. Cela permet entre autres que l’atmosphère soit une pure réussite. Rajouté au ton plutôt humoristique, c’est un moment véritablement agréable qui nous est proposé. Malheureusement, le bonheur ne va pas être infini. La construction du scénario en est la cause. L’intrigue n’est pas des plus intéressantes. Alors même si Sonic nous fait passer un bon moment, cela n’est pas suffisant. Ça part dans tous les sens et c’est fatigant. La fin va en être le symbole. D’un coup, cela devient du grand n’importe quoi. C’est même perturbant de voir comment le film se saborde. Il y avait possibilité de faire mieux avec une histoire plus légère comme le premier. Il y aussi une petite déception de la part du casting humain. Jim Carrey est toujours satisfaisant, même si on aurait aimé le voir plus en jambe. En revanche, James Marsden est porté au rang des disparus. Si important il y a deux ans, sa présence n’apporte plus rien. Alors que sa relation avec Sonic était une force, cet axe est presque oublié. Dommage, car ce genre d’élément émotionnel aurait pu être un vrai plus.",3.0
1019621260,Suite plus que réussi qui en plus a réussi à être bien meilleur que le premier beaucoup de référence pour les personnes qui on fait les jeux par le passé,5.0
1019660132,"C’est pas terrible, je le trouve un petit peu mieux que le premier film, mais de pas énormément. C’est-à-dire que ce deuxième opus est fidèle à l’univers instauré mais je n’en suis pas friand.La réalisation est très classique, mais elle est satisfaisante, elle n’est pas nulle mais elle n’est pas exceptionnelle. Le metteur en scène sait rendre impressionnant le personnage de Knuckles, même si les effets spéciaux sont beaucoup trop cartoonesques ; que ce soit les protagonistes ou les explosions et autres.Sinon le scénario est très enfantin, il n’y a rien de moins original que l’histoire présentée. Le retour du personnage de Jim Carrey est assez bien écrit, même si je pense que son personnage manque de profondeur, le background de Knuckles ou de Tails sont bien développés, et Sonic va dans la continuité du premier film. Les blagues sont parfois en trop, et parfois peuvent nous faire décrocher un sourire.Je conseille ce film, mais il ne faut pas s’attendre à un bon film, je le trouve d’ailleurs un peu trop long, avec un rythme bancal : le film gagnerait en qualité si on retirait les séquences avec les humains, qui font un peu trop film à sketchs.",2.0
1019800637,"Franchement, un excellent film, je l ai trouvé beaucoup que Sonic 1 qui était déjà un très bon film !!! Les acteurs sont excellents, les gags s enchaînent, les scènes d actions et de combats sont très bien réalisé, les décors sont magnifiques, les effets spéciaux sont incroyables et la musique est superbe. Le film est extrêmement bien rythmée, pas le temps de s ennuyer une seule seconde. Aucune longueur, aucun temps morts. Une superbe suite. Le scénario et les dialogues sont très bien écrits. J aime encore plus le doublage de Malik Bentalha dans ce second opus que dans le premier. Bref, un très bon film, une très bonne suite que je vous conseillerais d aller voir !!! Il vaut trop le coup. Attention, restez jusqu au milieu du générique, il y a une scène mid-générique qui annonce du lourd pour la suite !!! Vivement la sortie de Sonic 3",5.0
1019622925,"Cette suite n est pas décevante du tout . Il y a l action et l humour qu il faut , et les personnages ( TAILS et KNUCKLES ) , de l univers de hérisson , qui apporte le FUN .",4.0
1020867660,"Comment faire mieux voir aussi bien que le 1 ? Ce film est le cas d école version ""Concret"" ! Tu veux rire, chanter et danser sur le rythme effréné de la créature bleu la plus rapide de l univers cinématographique mondial... Quelle heureuse invitation te fais ce film ?",4.5
